4.06	13.846
4.08	-4.988
4.1	-11.103
4.12	4.614
4.14	25.985
4.16	29.832
4.18	2.989
4.2	-11.745
4.22	-3.935
4.24	-1.301
4.26	-9.593
4.28	-21.578
4.3	-24.099
4.32	-14.119
4.34	0.644
4.36	12.345
4.38	20.729
4.4	8.094
4.42	-16.809
4.44	-19.974
4.46	-3.253
4.48	-7.044
4.5	-20.14
4.52	-10.677
4.54	9.56
4.56	26.807
4.58	32.048
4.6	8.509
4.62	-7.825
4.64	1.175
4.66	24.462
4.68	48.064
4.7	43.21
4.72	0.452
4.74	-43.872
4.76	-65.763
4.78	-34.407
4.8	-14.709
4.82	-12.468
4.84	13.846
4.86	24.943
4.88	1.176
4.9	-14.046
4.92	8.046
4.94	11.241
4.96	-5.98
4.98	-6.593
5	12.094
5.02	-1.762
5.04	-36.864
5.06	-13.329
5.08	46.331
5.1	37.034
5.12	-22.092
5.14	-40.331
5.16	-23.369
5.18	-2.018
5.2	-4.4
5.22	-26.204
5.24	-23.671
5.26	-1.515
5.28	22.586
5.3	40.671
5.32	20.268
5.34	-2.851
5.36	1.142
5.38	1.534
5.4	-12.832
5.42	-13.563
5.44	7.914
5.46	16.752
5.48	8.558
5.5	18.064
5.52	21.558
5.54	-8.503
5.56	-30.743
5.58	-11.386
5.6	17.155
5.62	11.037
5.64	-3.965
5.66	-12.997
5.68	-12.142
5.7	6.55
5.72	19.761
5.74	1.379
5.76	-38.529
5.78	-43.91
5.8	1.789
5.82	27.516
5.84	9.506
5.86	0.668
5.88	7.596
5.9	4.427
5.92	-10.251
5.94	-4.602
5.96	18.341
5.98	14.548
6	5.179
6.02	8.991
6.04	16.315
6.06	6.363
6.08	-16.977
6.1	-8.503
6.12	22.158
6.14	41.25
6.16	18.561
6.18	3.451
6.2	21.07
6.22	21.628
6.24	-0.247
6.26	-29.209
6.28	-34.397
6.3	-15.685
6.32	-20.716
6.34	-34.201
6.36	-19.779
6.38	-28.714
6.4	-44.837
6.42	-22.846
6.44	10.39
6.46	28.402
6.48	35.558
6.5	52.3
6.52	57.079
6.54	24.355
6.56	-30.111
6.58	-41.698
6.6	-8.74
6.62	24.065
6.64	34.579
6.66	21.065
6.68	-0.938
6.7	-26.357
6.72	-26.928
6.74	0.398
6.76	31.237
6.78	19.823
6.8	-14.262
6.82	-13.235
6.84	-1.172
6.86	2.025
6.88	2.909
6.9	-12.088
6.92	-9.555
6.94	17.4
6.96	29.147
6.98	15.796
7	-2.722
7.02	-11.35
7.04	-8.192
7.06	-3.573
7.08	5.295
7.1	23.438
7.12	24.421
7.14	-3.966
7.16	-37.074
7.18	-38.256
7.2	-26.871
7.22	-47.405
7.24	-56.402
7.26	-48.005
7.28	-46.981
7.3	-27.96
7.32	22.088
7.34	67.488
7.36	64.212
7.38	23.099
7.4	-4.801
7.42	-2.676
7.44	-5.297
7.46	-24.441
7.48	-32.68
7.5	-10.929
7.52	26.099
7.54	33.585
7.56	11.064
7.58	19.166
7.6	40.803
7.62	20.93
7.64	-17.74
7.66	-23.772
7.68	-13.253
7.7	-8.551
7.72	1.492
7.74	-24.778
7.76	-51.606
7.78	-33.912
7.8	-7.927
7.82	17.22
7.84	18.337
7.86	6.923
7.88	1.86
7.9	-21.153
7.92	-42.241
7.94	-37.368
7.96	-23.264
7.98	-4.613
8	40.719
8.02	62.578
8.04	37.554
8.06	20.626
8.08	20.026
8.1	5.849
8.12	-18.813
8.14	-20.572
8.16	-17.057
8.18	-30.887
8.2	-33.013
8.22	-26.617
8.24	-23.526
8.26	-8.376
8.28	13.615
8.3	13.814
8.32	-1.11
8.34	-3.522
8.36	15.136
8.38	12.905
8.4	-16.581
8.42	-15.511
8.44	10.882
8.46	24.952
8.48	23.932
8.5	8.236
8.52	1.053
8.54	8.805
8.56	13.421
8.58	-4.217
8.6	-21.671
8.62	3.729
8.64	27.203
8.66	-3.156
8.68	-27.435
8.7	-22.443
8.72	-19.69
8.74	-15.094
8.76	-6.383
8.78	4.727
8.8	7.268
8.82	0.476
8.84	7.398
8.86	24.327
8.88	23.484
8.9	7.467
8.92	-5.476
8.94	1.372
8.96	16.209
8.98	23.576
9	15.204
9.02	1.808
9.04	4.418
9.06	7.576
9.08	7.577
9.1	4.1
9.12	-11.089
9.14	-7.381
9.16	15.287
9.18	15.311
9.2	15.195
9.22	15.126
9.24	-3.989
9.26	2.151
9.28	26.869
9.3	32.99
9.32	31.429
9.34	14.568
9.36	2.403
9.38	4.626
9.4	10.671
9.42	-1.025
9.44	-39.395
9.46	-30.643
9.48	23.398
9.5	55.699
9.52	32.089
9.54	-6.802
9.56	-17.739
9.58	-56.41
9.6	-89.946
9.62	-60.814
9.64	-7.723
9.66	16.968
9.68	20.821
9.7	39.545
9.72	71.262
9.74	59.846
9.76	-13.002
9.78	-56.044
9.8	-26.083
9.82	22.753
9.84	11.912
9.86	-47.269
9.88	-60.769
9.9	-23.223
9.92	26.06
9.94	72.449
9.96	58.479
9.98	24.12
10	22.47
10.02	12.015
10.04	-16.329
10.06	-50.014
10.08	-56.005
10.1	-27.781
10.12	-23.043
10.14	-14.133
10.16	22.531
10.18	59.804
10.2	57.573
10.22	6.523
10.24	-30.918
10.26	-52.66
10.28	-40.06
10.3	2.717
10.32	19.368
10.34	27.263
10.36	64.242
10.38	95.783
10.4	79.408
10.42	40.048
10.44	0.334
10.46	-26.327
10.48	-26.603
10.5	-18.537
10.52	-22.936
10.54	-26.696
10.56	-13.363
10.58	3.864
10.6	-5.215
10.62	-30.023
10.64	-30.903
10.66	-8.977
10.68	24.222
10.7	53.357
10.72	62.693
10.74	39.37
10.76	-2.17
10.78	-7.257
10.8	21.003
10.82	50.926
10.84	24.059
10.86	-41.953
10.88	-34.756
10.9	3.113
10.92	26.817
10.94	62.36
10.96	78.935
10.98	57.557
11	12.611
11.02	-18.011
11.04	-16.773
11.06	-5.9
11.08	2.83
11.1	-8.486
11.12	-51.63
11.14	-110.087
11.16	-126.741
11.18	-91.817
11.2	-68.843
11.22	-81.504
11.24	-65.25
11.26	-21.041
11.28	27.913
11.3	69.366
11.32	72.435
11.34	75.235
11.36	45.052
11.38	-8.955
11.4	-9.3
11.42	17.588
11.44	39.033
11.46	42.351
11.48	19.815
11.5	-8.32
11.52	-34.62
11.54	-46.166
11.56	-20.196
11.58	28.923
11.6	78.824
11.62	75.352
11.64	16.733
11.66	-48.101
11.68	-83.461
11.7	-70.353
11.72	-46.741
11.74	-50.676
11.76	-56.733
11.78	-41.647
11.8	-23.071
11.82	-0.735
11.84	28.838
11.86	55.195
11.88	43.477
11.9	4.351
11.92	-15.295
11.94	14.614
11.96	62.779
11.98	71.192
12	36.319
12.02	-11.034
12.04	-55.974
12.06	-106.017
12.08	-80.905
12.1	22.108
12.12	23.916
12.14	-60.022
12.16	-48.053
12.18	22.547
12.2	75.199
12.22	44.088
12.24	-17.557
12.26	-7.132
12.28	13.633
12.3	13.706
12.32	5.865
12.34	-10.92
12.36	-51.688
12.38	-41.955
12.4	18.553
12.42	6.2
12.44	-25.97
12.46	5.436
12.48	17.272
12.5	-29.545
12.52	-19.746
12.54	49.247
12.56	66.235
12.58	14.409
12.6	-5.617
12.62	40.462
12.64	82.592
12.66	76.446
12.68	54.944
12.7	51.942
12.72	5.646
12.74	-56.255
12.76	-45.448
12.78	2.153
12.8	-3.675
12.82	-60.016
12.84	-64.792
12.86	-17.4
12.88	1.757
12.9	12.694
12.92	28.214
12.94	4.714
12.96	-26.824
12.98	-64.882
13	-89.858
13.02	-50.911
13.04	17.134
13.06	20.886
13.08	16.436
13.1	56.397
13.12	45.176
13.14	-2.538
13.16	-28.609
13.18	-39.669
13.2	-44.836
13.22	-21.705
13.24	19.574
13.26	36.822
13.28	6.541
13.3	-32.206
13.32	-23.768
13.34	10.581
13.36	28.214
13.38	35.962
13.4	14.68
13.42	-3.812
13.44	-5.414
13.46	-9.052
13.48	1.354
13.5	6.971
13.52	8.608
13.54	10.983
13.56	-14.514
13.58	-20.577
13.6	-17.066
13.62	-21.106
13.64	12.167
13.66	2.745
13.68	-29.812
13.7	-10.827
13.72	-0.501
13.74	6.304
13.76	53.138
13.78	65.51
13.8	18.179
13.82	-5.087
13.84	3.637
13.86	10.168
13.88	9.269
13.9	-11.054
13.92	-47.966
13.94	-51.678
13.96	-34.95
13.98	-27.478
14	-1.005
14.02	37.558
14.04	44.953
14.06	20.369
14.08	-37.173
14.1	-70.145
14.12	-21.849
14.14	34.807
14.16	35.895
14.18	3.194
14.2	-19.768
14.22	-8.838
14.24	24.436
14.26	37.654
14.28	12.301
14.3	-25.096
14.32	-20.36
14.34	2.481
14.36	-10.815
14.38	-22.072
14.4	7.918
14.42	31.813
14.44	7.014
14.46	-12.873
14.48	19.237
14.5	17.93
14.52	-33.484
14.54	-20.555
14.56	43.792
14.58	55.472
14.6	20.617
14.62	-19.666
14.64	-36.455
14.66	-15.905
14.68	-22.337
14.7	-54.744
14.72	-34.852
14.74	22.582
14.76	29.788
14.78	1.81
14.8	5.766
14.82	11.546
14.84	-23.729
14.86	-64.941
14.88	-46.107
14.9	13.457
14.92	65.759
14.94	71.242
14.96	26.635
14.98	-15.241
15	-25.459
15.02	-12.752
15.04	15.225
15.06	24.877
15.08	-10.024
15.1	-19.763
15.12	11.879
15.14	4.316
15.16	-27.417
15.18	-39.069
15.2	-42.518
15.22	-32.982
15.24	-10.647
15.26	-2.348
15.28	8.041
15.3	30.431
15.32	50.744
15.34	33.388
15.36	-19.702
15.38	-55.92
15.4	-66.655
15.42	-61.501
15.44	-35.793
15.46	-21.872
15.48	-21.287
15.5	5.362
15.52	39.011
15.54	51.57
15.56	67.616
15.58	76.223
15.6	49.936
15.62	16.498
15.64	11.149
15.66	28.557
15.68	34.538
15.7	14.299
15.72	-16.935
15.74	-19.307
15.76	4.887
15.78	-11.917
15.8	-49.004
15.82	-41.621
15.84	-29.636
15.86	-19.044
15.88	-5.895
15.9	-7.148
15.92	9.178
15.94	29.074
15.96	35.916
15.98	38.397
16	31.509
16.02	7.123
16.04	-25.146
16.06	-33.091
16.08	-18.521
16.1	-42.276
16.12	-75.263
16.14	-60.005
16.16	-30.558
16.18	8.003
16.2	39.311
16.22	13.431
16.24	-22.872
16.26	-24.406
16.28	-13.176
16.3	-13.808
16.32	-25.362
16.34	-20.947
16.36	8.16
16.38	40.516
16.4	29.668
16.42	22.508
16.44	47.618
16.46	21.464
16.48	-22.2
16.5	-4.307
16.52	32.745
16.54	42.526
16.56	42.372
16.58	5.664
16.6	-52.093
16.62	-61.276
16.64	-36.595
16.66	-28.947
16.68	-47.335
16.7	-38.838
16.72	-4.345
16.74	26.183
16.76	29.576
16.78	9.496
16.8	-5.173
16.82	-2.732
16.84	15.837
16.86	45.782
16.88	62.55
16.9	42.703
16.92	12.28
16.94	3.355
16.96	17.547
16.98	22.692
17	3.226
17.02	-37.335
17.04	-48.242
17.06	-44.075
17.08	-57.244
17.1	-49.047
17.12	-21.639
17.14	-9.433
17.16	-8.058
17.18	14.381
17.2	37.114
17.22	47.266
17.24	42.349
17.26	11.136
17.28	-19.565
17.3	-17.491
17.32	8.827
17.34	12.689
17.36	-7.908
17.38	-30.245
17.4	-2.47
17.42	26.342
17.44	30.122
17.46	37.711
17.48	32.211
17.5	6.998
17.52	-33.658
17.54	-27.183
17.56	28.687
17.58	61.193
17.6	60.924
17.62	10.617
17.64	-81.703
17.66	-89.703
17.68	-25.462
17.7	7.442
17.72	3.997
17.74	4.513
17.76	29.302
17.78	51.153
17.8	-9.677
17.82	-82.553
17.84	-43.475
17.86	4.787
17.88	-24.553
17.9	-58.325
17.92	-21.986
17.94	47.278
17.96	49.332
17.98	17.938
18	27.702
18.02	36.991
18.04	36.364
18.06	56.312
18.08	53.634
18.1	16.778
18.12	-21.71
18.14	-13.783
18.16	-9.858
18.18	-50.756
18.2	-65.21
18.22	-38.306
18.24	-43.628
18.26	-87.205
18.28	-60.155
18.3	32.532
18.32	68.779
18.34	43
18.36	30.509
18.38	69.661
18.4	131.46
18.42	178.951
18.44	168.246
18.46	112.161
18.48	14.597
18.5	-92.101
18.52	-111.91
18.54	-110.31
18.56	-118.978
18.58	-79.555
18.6	-16.202
18.62	11.242
18.64	-39.949
18.66	-77.423
18.68	-19.54
18.7	28.698
18.72	-1.245
18.74	-17.268
18.76	14.636
18.78	39.772
18.8	49.664
18.82	69.722
18.84	99.794
18.86	78.375
18.88	-2.473
18.9	-72.539
18.92	-48.672
18.94	10.341
18.96	0.75
18.98	-56.926
19	-53.67
19.02	4.465
19.04	42.373
19.06	-45.06
19.08	-34.508
19.1	36.446
19.12	23.357
19.14	-1.061
19.16	-4.683
19.18	27.846
19.2	67.337
19.22	86.329
19.24	50.218
19.26	-1.299
19.28	-40.73
19.3	-41.167
19.32	-0.696
19.34	41.262
19.36	45.216
19.38	9.926
19.4	-23.645
19.42	-22.8
19.44	-7.594
19.46	10.014
19.48	11.765
19.5	-24.109
19.52	-52.68
19.54	-21.038
19.56	45.272
19.58	92.122
19.6	55.828
19.62	-6.465
19.64	9.052
19.66	44.437
19.68	-3.788
19.7	-80.765
19.72	-92.527
19.74	-100.725
19.76	-124.182
19.78	-84.678
19.8	-7.116
19.82	69.426
19.84	103.05
19.86	69.088
19.88	27.03
19.9	35.177
19.92	22.746
19.94	-26.611
19.96	16.361
19.98	116.768
20	103.279
20.02	1.857
20.04	-19.415
20.06	-5.776
20.08	-46.316
20.1	-86.821
20.12	-67.194
20.14	-8.867
20.16	18.357
20.18	15.647
20.2	27.842
20.22	39.059
20.24	9.593
20.26	-44.223
20.28	-79.118
20.3	-42.501
20.32	34.594
20.34	44.48
20.36	-9.131
20.38	-42.052
20.4	-41.778
20.42	-21.068
20.44	25.028
20.46	31.683
20.48	-6.659
20.5	6.973
20.52	78.119
20.54	80.636
20.56	31.488
20.58	4.133
20.6	-26.983
20.62	-44.36
20.64	-8.133
20.66	-0.534
20.68	-67.189
20.7	-88.544
20.72	-22.761
20.74	57.936
20.76	54.345
20.78	-31.22
20.8	-62.121
20.82	-0.644
20.84	23.5
20.86	-24.343
20.88	-29.035
20.9	8.532
20.92	31.973
20.94	12.429
20.96	-43.869
20.98	-71.024
21	-38.478
21.02	-5.039
21.04	1.035
21.06	16.193
21.08	11.639
21.1	-1.518
21.12	4.577
21.14	9.841
21.16	27.128
21.18	17.54
21.2	-18.256
21.22	-12.938
21.24	21.508
21.26	22.311
21.28	7.061
21.3	-14.017
21.32	-52.458
21.34	-18.231
21.36	46.611
21.38	23.361
21.4	-46.299
21.42	-56.908
21.44	-2.057
21.46	62.286
21.48	63.505
21.5	2.77
21.52	-29.88
21.54	-5.757
21.56	8.397
21.58	-22.79
21.6	-68.731
21.62	-56.319
21.64	13.928
21.66	37.874
21.68	3.696
21.7	3.463
21.72	33.987
21.74	57.201
21.76	67.945
21.78	55.345
21.8	38.245
21.82	-6.671
21.84	-48.192
21.86	-35.297
21.88	-21.606
21.9	-18.82
21.92	-12.092
21.94	0.21
21.96	-1.055
21.98	-37.182
22	-68.141
22.02	-55.833
22.04	-30.256
22.06	-16.314
22.08	-12.43
22.1	-38.569
22.12	-46.627
22.14	16.698
22.16	66.957
22.18	47.087
22.2	-20.338
22.22	-52.278
22.24	-30.329
22.26	30.565
22.28	75.702
22.3	38.581
22.32	11.613
22.34	48.063
22.36	62.537
22.38	17.314
22.4	-19.158
22.42	-14.948
22.44	-19.112
22.46	-28.304
22.48	-23.41
22.5	-2.039
22.52	36.318
22.54	42.757
22.56	19.135
22.58	7.853
22.6	-19.408
22.62	-51.788
22.64	-50.809
22.66	-25.87
22.68	-19.046
22.7	-11.12
22.72	38.246
22.74	72.459
22.76	56.73
22.78	12.951
22.8	-37.595
22.82	-54.87
22.84	-27.928
22.86	0.546
22.88	8.07
22.9	33.675
22.92	35.555
22.94	-32.384
22.96	-62.966
22.98	-31.834
23	-13.006
23.02	-8.015
23.04	16.578
23.06	16.936
23.08	-36.354
23.1	-38.273
23.12	31.306
23.14	47.096
23.16	13.853
23.18	26.147
23.2	66.838
23.22	93.211
23.24	85.441
23.26	41.153
23.28	3.75
23.3	-25.369
23.32	-50.173
23.34	-47.773
23.36	-39.347
23.38	-49.722
23.4	-47.804
23.42	-31.199
23.44	-46.623
23.46	-66.842
23.48	-37.895
23.5	18.029
23.52	49.62
23.54	8.684
23.56	-47.401
23.58	-36.353
23.6	7.549
23.62	42.478
23.64	42.841
23.66	23.3
23.68	23.109
23.7	23.617
23.72	0.386
23.74	-33.818
23.76	-39.882
23.78	-21.104
23.8	5.734
23.82	12.088
23.84	-2.545
23.86	1.678
23.88	13.735
23.9	27.17
23.92	46.604
23.94	37.204
23.96	11.645
23.98	25.73
24	44.541
24.02	35.813
24.04	21.359
24.06	6.553
24.08	-6.419
24.1	-18.688
24.12	-42.04
24.14	-44.05
24.16	-24.169
24.18	-22.59
24.2	-12.063
24.22	13.163
24.24	22.416
24.26	12.336
24.28	13.081
24.3	12.899
24.32	-6.462
24.34	-16.83
24.36	-0.071
24.38	13.339
24.4	6.701
24.42	10.449
24.44	20.486
24.46	18.739
24.48	3.668
24.5	-13.621
24.52	-9.521
24.54	-10.131
24.56	-22.318
24.58	-10.344
24.6	6.392
24.62	14.337
24.64	2.691
24.66	-8.053
24.68	12.057
24.7	23.359
24.72	15.346
24.74	4.83
24.76	-20.558
24.78	-46.787
24.8	-38.547
24.82	-13.352
24.84	-16.383
24.86	-21.602
24.88	-5.195
24.9	14.93
24.92	24.855
24.94	16.112
24.96	-18.829
24.98	-44.823
25	-37.658
25.02	-1.023
25.04	29.446
25.06	37.945
25.08	41.112
25.1	12.589
25.12	-24.923
25.14	-23.305
25.16	0.225
25.18	-8.842
25.2	-44.792
25.22	-43.601
25.24	-3.443
25.26	23.147
25.28	15.668
25.3	-6.213
25.32	-8.867
25.34	12.149
25.36	23.298
25.38	49.794
25.4	76.414
25.42	64.657
25.44	25.499
25.46	-13.644
25.48	-13.586
25.5	0.815
25.52	-22.627
25.54	-60.451
25.56	-58.505
25.58	-33.675
25.6	-24.168
25.62	-20.652
25.64	6.108
25.66	53.117
25.68	94.263
25.7	95.629
25.72	73.902
25.74	26.668
25.76	-14.464
25.78	-17.049
25.8	-29.437
25.82	-40.167
25.84	-47.369
25.86	-51.298
25.88	-28.479
25.9	-11.062
25.92	-2.106
25.94	7.312
25.96	0.02
25.98	-6.147
26	13.051
26.02	46.287
26.04	48.948
26.06	6.672
26.08	-14.635
26.1	-3.923
26.12	12.548
26.14	18.73
26.16	-8.567
26.18	-33.869
26.2	-17.793
26.22	5.13
26.24	-2.363
26.26	-27.718
26.28	-43.816
26.3	-25.925
26.32	0.809
26.34	-12.899
26.36	-24.06
26.38	-13.6
26.4	-1.329
26.42	11.917
26.44	22.704
26.46	43.145
26.48	53.767
26.5	37.734
26.52	1.524
26.54	-17.742
26.56	-24.274
26.58	-46.129
26.6	-45.889
26.62	-13.179
26.64	23.514
26.66	28.305
26.68	-10.307
26.7	-42.844
26.72	-39.339
26.74	-26.809
26.76	-8.206
26.78	-1.332
26.8	-18.783
26.82	-6.467
26.84	35.486
26.86	57.56
26.88	45.629
26.9	23.193
26.92	-2.331
26.94	-11.749
26.96	7.259
26.98	19.02
27	-21.147
27.02	-60.795
27.04	-21.142
27.06	44.236
27.08	50.099
27.1	37.461
27.12	56.715
27.14	42.901
27.16	-20.739
27.18	-68.759
27.2	-63.689
27.22	-30.019
27.24	11.172
27.26	29.909
27.28	14.196
27.3	-12.755
27.32	-32.001
27.34	-28.971
27.36	-23.738
27.38	-24.334
27.4	-0.063
27.42	44.442
27.44	65.109
27.46	66.979
27.48	61.487
27.5	29.674
27.52	-2.515
27.54	-9.344
27.56	-23.742
27.58	-49.061
27.6	-56.303
27.62	-41.055
27.64	-12.489
27.66	-4.421
27.68	-17.242
27.7	-11.096
27.72	9.771
27.74	24.111
27.76	26.058
27.78	2.922
27.8	-25.993
27.82	-25.455
27.84	-11.389
27.86	-11.1
27.88	-3.853
27.9	6.392
27.92	7.203
27.94	-2.438
27.96	-19.233
27.98	-14.822
28	11.488
28.02	34.951
28.04	20.128
28.06	-5.242
28.08	-6.641
28.1	15.716
28.12	35.274
28.14	31.452
28.16	8.918
28.18	-13.637
28.2	-25.98
28.22	-26.375
28.24	-7.278
28.26	5.301
28.28	2.359
28.3	10.226
28.32	6.951
28.34	-21.008
28.36	-21.063
28.38	-2.328
28.4	-1.714
28.42	8.51
28.44	35.47
28.46	31.745
28.48	17.857
28.5	14.975
28.52	-0.041
28.54	-5.339
28.56	-3.349
28.58	-17.833
28.6	-17.543
28.62	-4.72
28.64	-13.363
28.66	-27.365
28.68	-20.207
28.7	-8.551
28.72	-7.23
28.74	10.715
28.76	44.789
28.78	48.876
28.8	26.503
28.82	19.327
28.84	14.658
28.86	7.348
28.88	21.314
28.9	23.648
28.92	9.572
28.94	21.698
28.96	39.83
28.98	21.158
29	-8.482
29.02	-23.885
29.04	-39.908
29.06	-56.443
29.08	-60.569
29.1	-23.504
29.12	48.113
29.14	62.484
29.16	21.408
29.18	-6.688
29.2	-5.385
29.22	-4.706
29.24	-28.623
29.26	-40.796
29.28	-39.567
29.3	-53.262
29.32	-53.124
29.34	-20.658
29.36	11.463
29.38	35.28
29.4	51.569
29.42	38.698
29.44	27.896
29.46	41.707
29.48	25.405
29.5	-3.35
29.52	-5.432
29.54	12.253
29.56	26.803
29.58	9.649
29.6	-11.836
29.62	-16.853
29.64	-18.887
29.66	-4.518
29.68	10.883
29.7	3.006
29.72	-8.563
29.74	-36.134
29.76	-71.994
29.78	-71.722
29.8	-57.554
29.82	-62.346
29.84	-59.679
29.86	-23.84
29.88	10.833
29.9	23.707
29.92	15.393
29.94	11.118
29.96	34.012
29.98	65.15
30	62.42
30.02	44.915
30.04	17.323
30.06	-0.413
30.08	17.6
30.1	13.367
30.12	-29.053
30.14	-54.211
30.16	-34.252
30.18	7.403
30.2	56.476
30.22	45.938
30.24	5.106
30.26	7.916
30.28	20.745
30.3	-4.904
30.32	-32.026
30.34	-27.46
30.36	-18.523
30.38	-36.039
30.4	-53.205
30.42	-39.276
30.44	-24.012
30.46	-16.073
30.48	2.792
30.5	32.75
30.52	42.179
30.54	17.289
30.56	11.687
30.58	26.583
30.6	-1.107
30.62	-35.805
30.64	-21.818
30.66	-6.4
30.68	-12.996
30.7	-22.179
30.72	-21.364
30.74	16.355
30.76	50.942
30.78	38.166
30.8	16.418
30.82	0.287
30.84	3.331
30.86	23.541
30.88	14.021
30.9	-19.266
30.92	-21.726
30.94	2.001
30.96	23.037
30.98	15.068
31	-17.337
31.02	-43.442
31.04	-39.258
31.06	-10.834
31.08	-7.216
31.1	-13.689
31.12	9.046
31.14	44.71
31.16	46.685
31.18	10.004
31.2	-0.008
31.22	-10.814
31.24	-18.774
31.26	17.619
31.28	52.362
31.3	32.425
31.32	-7.257
31.34	-17.519
31.36	-16.644
31.38	-20.723
31.4	-27.811
31.42	-31.395
31.44	-24.167
31.46	-19.612
31.48	-24.777
31.5	-20.357
31.52	-9.417
31.54	4.769
31.56	30.862
31.58	38.793
31.6	22.634
31.62	2.105
31.64	-7.825
31.66	-15.581
31.68	-39.178
31.7	-60.221
31.72	-42.276
31.74	1.969
31.76	40.481
31.78	58.091
31.8	59.138
31.82	56.369
31.84	37.099
31.86	-4.991
31.88	-20.465
31.9	8.411
31.92	44.937
31.94	43.882
31.96	1.206
31.98	-47.338
32	-72.926
32.02	-65.683
32.04	-33.529
32.06	-7.547
32.08	0.992
32.1	6.152
32.12	21.115
32.14	27.344
32.16	-7.635
32.18	-21.284
32.2	14.483
32.22	25.128
32.24	4.384
32.26	-9.601
32.28	-10.894
32.3	-8.182
32.32	6.63
32.34	21.324
32.36	34.227
32.38	41.674
32.4	27.317
32.42	18.453
32.44	14.919
32.46	12.361
32.48	15.092
32.5	7.968
32.52	-13.226
32.54	-24.35
32.56	-22.934
32.58	-21.757
32.6	-16.596
32.62	-14.542
32.64	-28.22
32.66	-39.904
32.68	-28.708
32.7	4.873
32.72	44.483
32.74	48.976
32.76	21.593
32.78	-0.492
32.8	-6.651
32.82	-22.969
32.84	-27.711
32.86	-6.683
32.88	10.195
32.9	7.314
32.92	-0.22
32.94	6.811
32.96	17.61
32.98	14.911
33	19.17
33.02	42.225
33.04	34.103
33.06	-1.075
33.08	-11.517
